web-scraper-order,web-scraper-start-url,navigation,scoreLink,scoreLink-href,HTeam,ATeam,date,detail
"1716287658-22","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","0‑0","https://thefishy.co.uk/livematch2/fc-lugano-v-lausanne-sports-608365","FC Lugano","Lausanne Sports","23-Dec-2020 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""48""},{""detail"":""Possession""},{""detail"":""52""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""1""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""2""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""4""},{""detail"":""Attempts on Goal""},{""detail"":""6""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""2""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""455""},{""detail"":""Total Passes""},{""detail"":""470""},{""detail"":""360""},{""detail"":""Accurate Passes""},{""detail"":""385""},{""detail"":""79""},{""detail"":""Pass Accuracy(%)""},{""detail"":""82""}]"
"1716287660-23","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","1‑1","https://thefishy.co.uk/livematch2/fc-sion-v-fc-lugano-608347","FC Sion","FC Lugano","17-Jan-2021 15:00","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""48""},{""detail"":""Possession""},{""detail"":""52""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""8""},{""detail"":""7""},{""detail"":""Shots Per Goal""},{""detail"":""12""},{""detail"":""0""},{""detail"":""Shots Blocked""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Attempts on Goal""},{""detail"":""12""},{""detail"":""6""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""1""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""13""},{""detail"":""Fouls""},{""detail"":""13""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""423""},{""detail"":""Total Passes""},{""detail"":""446""},{""detail"":""337""},{""detail"":""Accurate Passes""},{""detail"":""361""},{""detail"":""80""},{""detail"":""Pass Accuracy(%)""},{""detail"":""81""}]"
"1716287662-24","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","2‑0","https://thefishy.co.uk/livematch2/st-gallen-v-fc-vaduz-608348","St Gallen","FC Vaduz","20-Jan-2021 17:00","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""66""},{""detail"":""Possession""},{""detail"":""34""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""1""},{""detail"":""10""},{""detail"":""Shots off Target""},{""detail"":""1""},{""detail"":""12""},{""detail"":""Shots Outside Box""},{""detail"":""1""},{""detail"":""7""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""7""},{""detail"":""Shots Blocked""},{""detail"":""0""},{""detail"":""14""},{""detail"":""Attempts on Goal""},{""detail"":""2""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Fouls""},{""detail"":""15""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""3""},{""detail"":""616""},{""detail"":""Total Passes""},{""detail"":""301""},{""detail"":""508""},{""detail"":""Accurate Passes""},{""detail"":""185""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""61""}]"
"1716287664-25","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","0‑2","https://thefishy.co.uk/livematch2/fc-lugano-v-young-boys-608327","FC Lugano","Young Boys","20-Jan-2021 17:00","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""46""},{""detail"":""Possession""},{""detail"":""54""},{""detail"":""2""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""3""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""2""},{""detail"":""Shots Outside Box""},{""detail"":""2""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""3.5""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""5""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""3""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""10""},{""detail"":""Fouls""},{""detail"":""16""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""441""},{""detail"":""Total Passes""},{""detail"":""499""},{""detail"":""326""},{""detail"":""Accurate Passes""},{""detail"":""401""},{""detail"":""74""},{""detail"":""Pass Accuracy(%)""},{""detail"":""80""}]"
"1716287666-26","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","0‑1","https://thefishy.co.uk/livematch2/lausanne-sports-v-fc-sion-608371","Lausanne Sports","FC Sion","23-Jan-2021 17:15","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""58""},{""detail"":""Possession""},{""detail"":""42""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""8""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""14""},{""detail"":""Fouls""},{""detail"":""10""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""3""},{""detail"":""490""},{""detail"":""Total Passes""},{""detail"":""349""},{""detail"":""399""},{""detail"":""Accurate Passes""},{""detail"":""257""},{""detail"":""81""},{""detail"":""Pass Accuracy(%)""},{""detail"":""74""}]"
"1716287669-27","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","1‑4","https://thefishy.co.uk/livematch2/basel-v-fc-zurich-608370","Basel","FC Zurich","23-Jan-2021 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""61""},{""detail"":""Possession""},{""detail"":""39""},{""detail"":""7""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""9""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""11""},{""detail"":""Shots Per Goal""},{""detail"":""3.3""},{""detail"":""5""},{""detail"":""Shots Blocked""},{""detail"":""6""},{""detail"":""11""},{""detail"":""Attempts on Goal""},{""detail"":""13""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""6""},{""detail"":""7""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""17""},{""detail"":""Fouls""},{""detail"":""12""},{""detail"":""505""},{""detail"":""Total Passes""},{""detail"":""311""},{""detail"":""410""},{""detail"":""Accurate Passes""},{""detail"":""233""},{""detail"":""81""},{""detail"":""Pass Accuracy(%)""},{""detail"":""75""}]"
"1716287671-28","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","0‑1","https://thefishy.co.uk/livematch2/st-gallen-v-fc-lugano-657885","St Gallen","FC Lugano","24-Jan-2021 15:00","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""56""},{""detail"":""Possession""},{""detail"":""44""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""1""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""8""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""8""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""0""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""8""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""10""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""419""},{""detail"":""Total Passes""},{""detail"":""331""},{""detail"":""306""},{""detail"":""Accurate Passes""},{""detail"":""214""},{""detail"":""73""},{""detail"":""Pass Accuracy(%)""},{""detail"":""65""}]"
"1716287673-29","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","0‑0","https://thefishy.co.uk/livematch2/fc-vaduz-v-young-boys-608374","FC Vaduz","Young Boys","24-Jan-2021 15:00","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""52""},{""detail"":""Possession""},{""detail"":""48""},{""detail"":""1""},{""detail"":""Shots on Target""},{""detail"":""0""},{""detail"":""8""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""9""},{""detail"":""Attempts on Goal""},{""detail"":""5""},{""detail"":""0""},{""detail"":""Saves""},{""detail"":""1""},{""detail"":""2""},{""detail"":""Corners""},{""detail"":""1""},{""detail"":""17""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""398""},{""detail"":""Total Passes""},{""detail"":""360""},{""detail"":""290""},{""detail"":""Accurate Passes""},{""detail"":""253""},{""detail"":""73""},{""detail"":""Pass Accuracy(%)""},{""detail"":""70""}]"
"1716287675-30","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=105","0‑1","https://thefishy.co.uk/livematch2/fc-zurich-v-fc-vaduz-608379","FC Zurich","FC Vaduz","27-Jan-2021 17:15","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""55""},{""detail"":""Possession""},{""detail"":""45""},{""detail"":""2""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""10""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""8""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""14""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""6""},{""detail"":""Attempts on Goal""},{""detail"":""14""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""16""},{""detail"":""Fouls""},{""detail"":""16""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""3""},{""detail"":""446""},{""detail"":""Total Passes""},{""detail"":""359""},{""detail"":""342""},{""detail"":""Accurate Passes""},{""detail"":""251""},{""detail"":""77""},{""detail"":""Pass Accuracy(%)""},{""detail"":""70""}]"
"1716287679-31","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=120","0‑2","https://thefishy.co.uk/livematch2/fc-vaduz-v-servette-fc-608333","FC Vaduz","Servette FC","09-Dec-2020 17:15","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""45""},{""detail"":""Possession""},{""detail"":""55""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""2""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""9""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""5.5""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""5""},{""detail"":""5""},{""detail"":""Attempts on Goal""},{""detail"":""11""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""6""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""18""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""390""},{""detail"":""Total Passes""},{""detail"":""489""},{""detail"":""324""},{""detail"":""Accurate Passes""},{""detail"":""418""},{""detail"":""83""},{""detail"":""Pass Accuracy(%)""},{""detail"":""85""}]"
"1716287681-32","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=120","4‑2","https://thefishy.co.uk/livematch2/basel-v-fc-sion-608332","Basel","FC Sion","09-Dec-2020 17:15","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""46""},{""detail"":""Possession""},{""detail"":""54""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""2""},{""detail"":""Shots off Target""},{""detail"":""8""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""2.5""},{""detail"":""Shots Per Goal""},{""detail"":""6.5""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""6""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""13""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""8""},{""detail"":""14""},{""detail"":""Fouls""},{""detail"":""10""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""3""},{""detail"":""367""},{""detail"":""Total Passes""},{""detail"":""425""},{""detail"":""290""},{""detail"":""Accurate Passes""},{""detail"":""353""},{""detail"":""79""},{""detail"":""Pass Accuracy(%)""},{""detail"":""83""}]"
"1716287683-33","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=120","1‑2","https://thefishy.co.uk/livematch2/fc-sion-v-fc-luzern-608352","FC Sion","FC Luzern","12-Dec-2020 17:15","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""52""},{""detail"":""Possession""},{""detail"":""48""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""10""},{""detail"":""2""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""8""},{""detail"":""5""},{""detail"":""Shots Per Goal""},{""detail"":""7.5""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Attempts on Goal""},{""detail"":""15""},{""detail"":""9""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""8""},{""detail"":""14""},{""detail"":""Fouls""},{""detail"":""19""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""397""},{""detail"":""Total Passes""},{""detail"":""360""},{""detail"":""287""},{""detail"":""Accurate Passes""},{""detail"":""251""},{""detail"":""72""},{""detail"":""Pass Accuracy(%)""},{""detail"":""70""}]"
"1716287685-34","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=120","0‑2","https://thefishy.co.uk/livematch2/fc-vaduz-v-basel-608353","FC Vaduz","Basel","12-Dec-2020 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""44""},{""detail"":""Possession""},{""detail"":""56""},{""detail"":""1""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""8""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""4.5""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Attempts on Goal""},{""detail"":""9""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""1""},{""detail"":""7""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""10""},{""detail"":""Fouls""},{""detail"":""12""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""395""},{""detail"":""Total Passes""},{""detail"":""491""},{""detail"":""301""},{""detail"":""Accurate Passes""},{""detail"":""401""},{""detail"":""76""},{""detail"":""Pass Accuracy(%)""},{""detail"":""82""}]"
"1716287688-35","https://thefishy.co.uk/football-results.php?table=38&season=18","https://thefishy.co.uk/football-results.php?table=38&season=18&begin=120","1‑2","https://thefishy.co.uk/livematch2/young-boys-v-servette-fc-608354","Young Boys","Servette FC","13-Dec-2020 15:00","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""55""},{""detail"":""Possession""},{""detail"":""45""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""10""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""1""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""18""},{""detail"":""Shots Per Goal""},{""detail"":""4.5""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""18""},{""detail"":""Attempts on Goal""},{""detail"":""9""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""16""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""10""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""468""},{""detail"":""Total Passes""},{""detail"":""394""},{""detail"":""364""},{""detail"":""Accurate Passes""},{""detail"":""303""},{""detail"":""78""},{""detail"":""Pass Accuracy(%)""},{""detail"":""77""}]"
